record_date,bank_id,city,blood_group,inventory_ratio,day_of_week,month,emergency_event_flag,requests_received_rolling_7d,donations_received_rolling_7d,inventory_ratio_rolling_7d,request_donation_gap_7d,shortage_next_day,data_origin,generation_seed
2025-02-23,bank_001,Kanpur,AB+,0.9278350515463918,6,2,0,11.857142857142858,14.0,0.9440353460972016,-2.1428571428571423,0,SYNTHETIC_DATA_SET,42
2025-02-24,bank_001,Kanpur,AB+,0.8041237113402062,0,2,0,11.428571428571429,12.428571428571429,0.9337260677466864,-1.0,0,SYNTHETIC_DATA_SET,42
2025-02-25,bank_001,Kanpur,AB+,0.9175257731958762,1,2,0,12.428571428571429,13.0,0.9160530191458028,-0.5714285714285712,0,SYNTHETIC_DATA_SET,42
2025-02-26,bank_001,Kanpur,AB+,0.9381443298969072,2,2,0,11.428571428571429,13.571428571428571,0.91899852724595,-2.1428571428571423,0,SYNTHETIC_DATA_SET,42
2025-02-27,bank_001,Kanpur,AB+,1.0,3,2,0,11.714285714285714,14.142857142857142,0.9219440353460971,-2.428571428571429,0,SYNTHETIC_DATA_SET,42
2025-02-28,bank_001,Kanpur,AB+,1.0,4,2,0,11.285714285714286,13.857142857142858,0.9263622974963182,-2.571428571428571,0,SYNTHETIC_DATA_SET,42
2025-03-01,bank_001,Kanpur,AB+,1.0,5,3,0,11.714285714285714,14.0,0.9263622974963182,-2.2857142857142865,0,SYNTHETIC_DATA_SET,42
2025-03-02,bank_001,Kanpur,AB+,1.0,6,3,0,9.428571428571429,13.428571428571429,0.9410898379970544,-4.0,0,SYNTHETIC_DATA_SET,42
2025-03-03,bank_001,Kanpur,AB+,1.0,0,3,0,10.142857142857142,14.428571428571429,0.95139911634757,-4.285714285714287,0,SYNTHETIC_DATA_SET,42
2025-03-04,bank_001,Kanpur,AB+,1.0,1,3,0,8.142857142857142,14.857142857142858,0.9793814432989691,-6.714285714285715,0,SYNTHETIC_DATA_SET,42
2025-03-05,bank_001,Kanpur,AB+,0.9587628865979382,2,3,0,7.857142857142857,13.857142857142858,0.9911634756995582,-6.000000000000001,0,SYNTHETIC_DATA_SET,42
2025-03-06,bank_001,Kanpur,AB+,1.0,3,3,0,7.857142857142857,12.857142857142858,0.9941089837997054,-5.000000000000001,0,SYNTHETIC_DATA_SET,42
2025-03-07,bank_001,Kanpur,AB+,1.0,4,3,0,8.142857142857142,13.142857142857142,0.9941089837997056,-5.0,0,SYNTHETIC_DATA_SET,42
2025-03-08,bank_001,Kanpur,AB+,1.0,5,3,0,8.142857142857142,13.142857142857142,0.9941089837997056,-5.0,0,SYNTHETIC_DATA_SET,42
2025-03-09,bank_001,Kanpur,AB+,1.0,6,3,0,7.285714285714286,13.285714285714286,0.9941089837997056,-6.000000000000001,0,SYNTHETIC_DATA_SET,42
2025-03-10,bank_001,Kanpur,AB+,1.0,0,3,0,6.857142857142857,13.714285714285714,0.9941089837997056,-6.857142857142857,0,SYNTHETIC_DATA_SET,42
2025-03-11,bank_001,Kanpur,AB+,1.0,1,3,0,7.142857142857143,13.285714285714286,0.9941089837997056,-6.142857142857143,0,SYNTHETIC_DATA_SET,42
2025-03-12,bank_001,Kanpur,AB+,1.0,2,3,0,7.285714285714286,14.142857142857142,0.9941089837997056,-6.857142857142857,0,SYNTHETIC_DATA_SET,42
2025-03-13,bank_001,Kanpur,AB+,0.9896907216494846,3,3,0,7.0,14.428571428571429,1.0,-7.428571428571429,0,SYNTHETIC_DATA_SET,42
2025-03-14,bank_001,Kanpur,AB+,0.9587628865979382,4,3,0,8.571428571428571,14.857142857142858,0.9985272459499264,-6.285714285714287,0,SYNTHETIC_DATA_SET,42
2025-03-15,bank_001,Kanpur,AB+,0.9484536082474226,5,3,0,9.285714285714286,15.0,0.9926362297496318,-5.7142857142857135,0,SYNTHETIC_DATA_SET,42
2025-03-16,bank_001,Kanpur,AB+,0.9587628865979382,6,3,0,10.428571428571429,14.714285714285714,0.9852724594992636,-4.285714285714285,0,SYNTHETIC_DATA_SET,42
2025-03-17,bank_001,Kanpur,AB+,1.0,0,3,0,10.142857142857142,13.0,0.9793814432989691,-2.8571428571428577,0,SYNTHETIC_DATA_SET,42
2025-03-18,bank_001,Kanpur,AB+,0.7628865979381443,1,3,0,10.0,13.0,0.9793814432989691,-3.0,0,SYNTHETIC_DATA_SET,42
2025-03-19,bank_001,Kanpur,AB+,0.7319587628865979,2,3,0,13.571428571428571,11.857142857142858,0.9455081001472756,1.7142857142857135,0,SYNTHETIC_DATA_SET,42
2025-03-20,bank_001,Kanpur,AB+,0.6597938144329897,3,3,0,14.571428571428571,12.285714285714286,0.9072164948453608,2.2857142857142847,0,SYNTHETIC_DATA_SET,42
2025-03-21,bank_001,Kanpur,AB+,0.711340206185567,4,3,0,14.142857142857142,10.857142857142858,0.8600883652430044,3.2857142857142847,0,SYNTHETIC_DATA_SET,42
2025-03-22,bank_001,Kanpur,AB+,0.7216494845360825,5,3,0,13.714285714285714,11.142857142857142,0.8247422680412371,2.571428571428571,0,SYNTHETIC_DATA_SET,42
2025-03-23,bank_001,Kanpur,AB+,0.7216494845360825,6,3,0,14.428571428571429,12.428571428571429,0.792341678939617,2.0,0,SYNTHETIC_DATA_SET,42
2025-03-24,bank_001,Kanpur,AB+,0.7216494845360825,0,3,0,14.714285714285714,12.428571428571429,0.7584683357879234,2.2857142857142847,0,SYNTHETIC_DATA_SET,42
2025-03-25,bank_001,Kanpur,AB+,0.7422680412371134,1,3,0,15.714285714285714,12.857142857142858,0.7187039764359352,2.857142857142856,0,SYNTHETIC_DATA_SET,42
2025-03-26,bank_001,Kanpur,AB+,0.8041237113402062,2,3,0,12.285714285714286,12.857142857142858,0.7157584683357879,-0.5714285714285712,0,SYNTHETIC_DATA_SET,42
2025-03-27,bank_001,Kanpur,AB+,0.8350515463917526,3,3,0,11.142857142857142,12.857142857142858,0.7260677466863034,-1.7142857142857153,0,SYNTHETIC_DATA_SET,42
2025-03-28,bank_001,Kanpur,AB+,0.7835051546391752,4,3,0,11.857142857142858,15.142857142857142,0.7511045655375553,-3.2857142857142847,0,SYNTHETIC_DATA_SET,42
2025-03-29,bank_001,Kanpur,AB+,0.6907216494845361,5,3,0,12.714285714285714,14.571428571428571,0.7614138438880708,-1.8571428571428577,0,SYNTHETIC_DATA_SET,42
2025-03-30,bank_001,Kanpur,AB+,0.845360824742268,6,3,0,12.571428571428571,13.0,0.7569955817378499,-0.4285714285714288,0,SYNTHETIC_DATA_SET,42
2025-03-31,bank_001,Kanpur,AB+,0.9175257731958762,0,3,0,11.857142857142858,14.428571428571429,0.7746686303387335,-2.571428571428571,0,SYNTHETIC_DATA_SET,42
2025-04-01,bank_001,Kanpur,AB+,0.865979381443299,1,4,0,10.857142857142858,14.285714285714286,0.8026509572901325,-3.428571428571429,0,SYNTHETIC_DATA_SET,42
2025-04-02,bank_001,Kanpur,AB+,0.9072164948453608,2,4,0,10.857142857142858,14.0,0.8203240058910162,-3.1428571428571423,0,SYNTHETIC_DATA_SET,42
2025-04-03,bank_001,Kanpur,AB+,0.9072164948453608,3,4,0,11.0,14.0,0.8350515463917526,-3.0,0,SYNTHETIC_DATA_SET,42
2025-04-04,bank_001,Kanpur,AB+,1.0,4,4,0,10.0,12.428571428571429,0.8453608247422679,-2.428571428571429,0,SYNTHETIC_DATA_SET,42
2025-04-05,bank_001,Kanpur,AB+,1.0,5,4,0,8.571428571428571,13.857142857142858,0.8762886597938143,-5.285714285714287,0,SYNTHETIC_DATA_SET,42
2025-04-06,bank_001,Kanpur,AB+,0.9896907216494846,6,4,0,7.285714285714286,14.714285714285714,0.9204712812960236,-7.428571428571428,0,SYNTHETIC_DATA_SET,42
2025-04-07,bank_001,Kanpur,AB+,1.0,0,4,0,8.142857142857142,13.857142857142858,0.9410898379970544,-5.714285714285715,0,SYNTHETIC_DATA_SET,42
2025-04-08,bank_001,Kanpur,AB+,1.0,1,4,0,7.857142857142857,12.714285714285714,0.9528718703976436,-4.857142857142857,0,SYNTHETIC_DATA_SET,42
2025-04-09,bank_001,Kanpur,AB+,1.0,2,4,0,8.285714285714286,13.142857142857142,0.9720176730486008,-4.857142857142856,0,SYNTHETIC_DATA_SET,42
2025-04-10,bank_001,Kanpur,AB+,0.9278350515463918,3,4,0,7.571428571428571,13.714285714285714,0.9852724594992636,-6.142857142857142,0,SYNTHETIC_DATA_SET,42
2025-04-11,bank_001,Kanpur,AB+,0.9278350515463918,4,4,0,8.428571428571429,13.571428571428571,0.9882179675994108,-5.142857142857142,0,SYNTHETIC_DATA_SET,42
2025-04-12,bank_001,Kanpur,AB+,0.8762886597938144,5,4,0,9.0,12.285714285714286,0.9779086892488956,-3.2857142857142865,0,SYNTHETIC_DATA_SET,42
2025-04-13,bank_001,Kanpur,AB+,0.8969072164948454,6,4,0,9.571428571428571,11.0,0.9602356406480118,-1.4285714285714288,0,SYNTHETIC_DATA_SET,42
2025-04-14,bank_001,Kanpur,AB+,0.9381443298969072,0,4,0,9.428571428571429,10.714285714285714,0.9469808541973492,-1.2857142857142847,0,SYNTHETIC_DATA_SET,42
2025-04-15,bank_001,Kanpur,AB+,0.8969072164948454,1,4,0,9.142857142857142,10.857142857142858,0.9381443298969072,-1.7142857142857153,0,SYNTHETIC_DATA_SET,42
2025-04-16,bank_001,Kanpur,AB+,0.9484536082474226,2,4,0,9.571428571428571,10.571428571428571,0.9234167893961708,-1.0,0,SYNTHETIC_DATA_SET,42
2025-04-17,bank_001,Kanpur,AB+,1.0,3,4,0,10.571428571428571,10.285714285714286,0.9160530191458028,0.2857142857142847,0,SYNTHETIC_DATA_SET,42
2025-04-18,bank_001,Kanpur,AB+,0.9690721649484536,4,4,0,9.428571428571429,12.857142857142858,0.9263622974963182,-3.428571428571429,0,SYNTHETIC_DATA_SET,42
2025-04-19,bank_001,Kanpur,AB+,1.0,5,4,0,9.142857142857142,12.428571428571429,0.9322533136966128,-3.2857142857142865,0,SYNTHETIC_DATA_SET,42
2025-04-20,bank_001,Kanpur,AB+,0.9587628865979382,6,4,0,9.142857142857142,14.285714285714286,0.9499263622974964,-5.142857142857144,0,SYNTHETIC_DATA_SET,42
2025-04-21,bank_001,Kanpur,AB+,0.9175257731958762,0,4,0,9.714285714285714,14.142857142857142,0.9587628865979382,-4.428571428571429,0,SYNTHETIC_DATA_SET,42
2025-04-22,bank_001,Kanpur,AB+,0.845360824742268,1,4,0,10.142857142857142,13.571428571428571,0.9558173784977908,-3.428571428571429,0,SYNTHETIC_DATA_SET,42
2025-04-23,bank_001,Kanpur,AB+,0.9278350515463918,2,4,0,10.714285714285714,14.0,0.9484536082474228,-3.2857142857142865,0,SYNTHETIC_DATA_SET,42
2025-04-24,bank_001,Kanpur,AB+,1.0,3,4,0,10.428571428571429,14.142857142857142,0.9455081001472754,-3.7142857142857135,0,SYNTHETIC_DATA_SET,42
2025-04-25,bank_001,Kanpur,AB+,1.0,4,4,0,10.714285714285714,12.857142857142858,0.9455081001472754,-2.142857142857144,0,SYNTHETIC_DATA_SET,42
2025-04-26,bank_001,Kanpur,AB+,0.9381443298969072,5,4,0,10.142857142857142,13.0,0.9499263622974964,-2.8571428571428577,0,SYNTHETIC_DATA_SET,42
2025-04-27,bank_001,Kanpur,AB+,0.9072164948453608,6,4,0,11.285714285714286,12.142857142857142,0.9410898379970544,-0.8571428571428559,0,SYNTHETIC_DATA_SET,42
2025-04-28,bank_001,Kanpur,AB+,0.9896907216494846,0,4,0,10.714285714285714,11.714285714285714,0.9337260677466864,-1.0,0,SYNTHETIC_DATA_SET,42
2025-04-29,bank_001,Kanpur,AB+,1.0,1,4,0,10.571428571428571,13.142857142857142,0.944035346097202,-2.571428571428571,0,SYNTHETIC_DATA_SET,42
2025-04-30,bank_001,Kanpur,AB+,1.0,2,4,0,9.571428571428571,14.857142857142858,0.9661266568483065,-5.285714285714287,0,SYNTHETIC_DATA_SET,42
2025-05-01,bank_001,Kanpur,AB+,1.0,3,5,0,8.857142857142858,13.714285714285714,0.976435935198822,-4.857142857142856,0,SYNTHETIC_DATA_SET,42
2025-05-02,bank_001,Kanpur,AB+,1.0,4,5,0,8.285714285714286,13.857142857142858,0.976435935198822,-5.571428571428571,0,SYNTHETIC_DATA_SET,42
2025-05-03,bank_001,Kanpur,AB+,0.9896907216494846,5,5,0,8.571428571428571,13.714285714285714,0.976435935198822,-5.142857142857142,0,SYNTHETIC_DATA_SET,42
2025-05-04,bank_001,Kanpur,AB+,0.9896907216494846,6,5,0,7.428571428571429,13.428571428571429,0.98379970544919,-6.0,0,SYNTHETIC_DATA_SET,42
2025-05-05,bank_001,Kanpur,AB+,0.9690721649484536,0,5,0,7.285714285714286,13.714285714285714,0.9955817378497792,-6.428571428571428,0,SYNTHETIC_DATA_SET,42
2025-05-06,bank_001,Kanpur,AB+,1.0,1,5,0,8.571428571428571,13.714285714285714,0.9926362297496318,-5.142857142857142,0,SYNTHETIC_DATA_SET,42
2025-05-07,bank_001,Kanpur,AB+,1.0,2,5,0,8.428571428571429,13.0,0.9926362297496318,-4.571428571428571,0,SYNTHETIC_DATA_SET,42
2025-05-08,bank_001,Kanpur,AB+,1.0,3,5,0,9.0,14.0,0.9926362297496318,-5.0,0,SYNTHETIC_DATA_SET,42
2025-05-09,bank_001,Kanpur,AB+,1.0,4,5,0,9.428571428571429,13.142857142857142,0.9926362297496318,-3.7142857142857135,0,SYNTHETIC_DATA_SET,42
2025-05-10,bank_001,Kanpur,AB+,0.9381443298969072,5,5,0,10.285714285714286,13.857142857142858,0.9926362297496318,-3.571428571428571,0,SYNTHETIC_DATA_SET,42
2025-05-11,bank_001,Kanpur,AB+,0.8041237113402062,6,5,1,10.571428571428571,13.285714285714286,0.9852724594992636,-2.7142857142857157,0,SYNTHETIC_DATA_SET,42
2025-05-12,bank_001,Kanpur,AB+,0.8350515463917526,0,5,0,13.285714285714286,14.142857142857142,0.9587628865979382,-0.8571428571428559,0,SYNTHETIC_DATA_SET,42
2025-05-13,bank_001,Kanpur,AB+,0.845360824742268,1,5,0,12.428571428571429,14.0,0.9396170839469808,-1.5714285714285712,0,SYNTHETIC_DATA_SET,42
2025-05-14,bank_001,Kanpur,AB+,0.8247422680412371,2,5,0,12.857142857142858,13.285714285714286,0.9175257731958764,-0.4285714285714288,0,SYNTHETIC_DATA_SET,42
2025-05-15,bank_001,Kanpur,AB+,0.8969072164948454,3,5,0,13.142857142857142,12.714285714285714,0.8924889543446245,0.4285714285714288,0,SYNTHETIC_DATA_SET,42
2025-05-16,bank_001,Kanpur,AB+,0.8865979381443299,4,5,0,13.428571428571429,13.714285714285714,0.877761413843888,-0.2857142857142847,0,SYNTHETIC_DATA_SET,42
2025-05-17,bank_001,Kanpur,AB+,0.8762886597938144,5,5,0,13.428571428571429,13.285714285714286,0.861561119293078,0.1428571428571423,0,SYNTHETIC_DATA_SET,42
2025-05-18,bank_001,Kanpur,AB+,0.9175257731958762,6,5,0,13.714285714285714,14.285714285714286,0.8527245949926361,-0.571428571428573,0,SYNTHETIC_DATA_SET,42
2025-05-19,bank_001,Kanpur,AB+,0.8350515463917526,0,5,0,10.857142857142858,14.0,0.8689248895434462,-3.1428571428571423,0,SYNTHETIC_DATA_SET,42
2025-05-20,bank_001,Kanpur,AB+,0.9278350515463918,1,5,0,12.0,13.571428571428571,0.8689248895434462,-1.5714285714285712,0,SYNTHETIC_DATA_SET,42
2025-05-21,bank_001,Kanpur,AB+,0.9278350515463918,2,5,0,11.714285714285714,14.285714285714286,0.8807069219440352,-2.571428571428573,0,SYNTHETIC_DATA_SET,42
2025-05-22,bank_001,Kanpur,AB+,0.9484536082474226,3,5,0,12.0,14.428571428571429,0.8954344624447718,-2.428571428571429,0,SYNTHETIC_DATA_SET,42
2025-05-23,bank_001,Kanpur,AB+,1.0,4,5,0,11.571428571428571,13.0,0.90279823269514,-1.4285714285714288,0,SYNTHETIC_DATA_SET,42
2025-05-24,bank_001,Kanpur,AB+,0.979381443298969,5,5,0,11.0,14.142857142857142,0.91899852724595,-3.1428571428571423,0,SYNTHETIC_DATA_SET,42
2025-05-25,bank_001,Kanpur,AB+,0.979381443298969,6,5,0,10.142857142857142,13.285714285714286,0.9337260677466864,-3.142857142857144,0,SYNTHETIC_DATA_SET,42
2025-05-26,bank_001,Kanpur,AB+,0.9175257731958762,0,5,0,11.0,13.428571428571429,0.942562592047128,-2.428571428571429,0,SYNTHETIC_DATA_SET,42
2025-05-27,bank_001,Kanpur,AB+,0.9381443298969072,1,5,0,10.714285714285714,13.571428571428571,0.9543446244477172,-2.8571428571428577,0,SYNTHETIC_DATA_SET,42
2025-05-28,bank_001,Kanpur,AB+,1.0,2,5,0,11.142857142857142,13.428571428571429,0.9558173784977908,-2.2857142857142865,0,SYNTHETIC_DATA_SET,42
2025-05-29,bank_001,Kanpur,AB+,1.0,3,5,0,10.285714285714286,13.857142857142858,0.9661266568483065,-3.571428571428571,0,SYNTHETIC_DATA_SET,42
2025-05-30,bank_001,Kanpur,AB+,0.979381443298969,4,5,0,10.285714285714286,14.714285714285714,0.9734904270986744,-4.428571428571427,0,SYNTHETIC_DATA_SET,42
2025-05-31,bank_001,Kanpur,AB+,1.0,5,5,0,10.428571428571429,13.142857142857142,0.9705449189985272,-2.714285714285713,0,SYNTHETIC_DATA_SET,42
2025-06-01,bank_001,Kanpur,AB+,1.0,6,6,0,10.0,13.571428571428571,0.9734904270986746,-3.571428571428571,0,SYNTHETIC_DATA_SET,42
2025-06-02,bank_001,Kanpur,AB+,0.8556701030927835,0,6,0,9.0,13.142857142857142,0.976435935198822,-4.142857142857142,0,SYNTHETIC_DATA_SET,42
2025-06-03,bank_001,Kanpur,AB+,0.8762886597938144,1,6,0,10.142857142857142,13.142857142857142,0.96759941089838,-3.0,0,SYNTHETIC_DATA_SET,42
2025-06-04,bank_001,Kanpur,AB+,0.8969072164948454,2,6,0,9.857142857142858,12.428571428571429,0.958762886597938,-2.571428571428571,0,SYNTHETIC_DATA_SET,42
2025-06-05,bank_001,Kanpur,AB+,0.865979381443299,3,6,0,10.142857142857142,11.714285714285714,0.9440353460972016,-1.5714285714285712,0,SYNTHETIC_DATA_SET,42
2025-06-06,bank_001,Kanpur,AB+,1.0,4,6,0,10.571428571428571,10.857142857142858,0.9248895434462444,-0.2857142857142865,0,SYNTHETIC_DATA_SET,42
2025-06-07,bank_001,Kanpur,AB+,0.9381443298969072,5,6,0,10.714285714285714,13.428571428571429,0.9278350515463918,-2.7142857142857157,0,SYNTHETIC_DATA_SET,42
2025-06-08,bank_001,Kanpur,AB+,0.8041237113402062,6,6,0,12.142857142857142,13.571428571428571,0.91899852724595,-1.4285714285714288,0,SYNTHETIC_DATA_SET,42
2025-06-09,bank_001,Kanpur,AB+,0.8556701030927835,0,6,0,14.142857142857142,13.428571428571429,0.8910162002945509,0.7142857142857135,0,SYNTHETIC_DATA_SET,42
2025-06-10,bank_001,Kanpur,AB+,0.9278350515463918,1,6,0,12.0,14.428571428571429,0.8910162002945509,-2.428571428571429,0,SYNTHETIC_DATA_SET,42
2025-06-11,bank_001,Kanpur,AB+,1.0,2,6,0,11.714285714285714,15.0,0.8983799705449191,-3.2857142857142865,0,SYNTHETIC_DATA_SET,42
2025-06-12,bank_001,Kanpur,AB+,1.0,3,6,0,11.285714285714286,16.571428571428573,0.9131075110456556,-5.285714285714287,0,SYNTHETIC_DATA_SET,42
2025-06-13,bank_001,Kanpur,AB+,1.0,4,6,0,10.857142857142858,16.428571428571427,0.9322533136966128,-5.571428571428569,0,SYNTHETIC_DATA_SET,42
2025-06-14,bank_001,Kanpur,AB+,1.0,5,6,0,9.857142857142858,14.571428571428571,0.9322533136966128,-4.7142857142857135,0,SYNTHETIC_DATA_SET,42
2025-06-15,bank_001,Kanpur,AB+,1.0,6,6,0,8.571428571428571,15.0,0.9410898379970546,-6.428571428571429,0,SYNTHETIC_DATA_SET,42
2025-06-16,bank_001,Kanpur,AB+,0.9381443298969072,0,6,1,7.428571428571429,15.714285714285714,0.9690721649484536,-8.285714285714285,0,SYNTHETIC_DATA_SET,42
2025-06-17,bank_001,Kanpur,AB+,0.979381443298969,1,6,0,9.428571428571429,15.428571428571429,0.9808541973490428,-6.0,0,SYNTHETIC_DATA_SET,42
2025-06-18,bank_001,Kanpur,AB+,0.979381443298969,2,6,0,9.285714285714286,14.714285714285714,0.9882179675994108,-5.428571428571427,0,SYNTHETIC_DATA_SET,42
2025-06-19,bank_001,Kanpur,AB+,1.0,3,6,0,10.428571428571429,13.285714285714286,0.9852724594992636,-2.8571428571428577,0,SYNTHETIC_DATA_SET,42
2025-06-20,bank_001,Kanpur,AB+,1.0,4,6,0,10.0,14.571428571428571,0.9852724594992636,-4.571428571428571,0,SYNTHETIC_DATA_SET,42
2025-06-21,bank_001,Kanpur,AB+,0.9587628865979382,5,6,0,11.571428571428571,15.571428571428571,0.9852724594992636,-4.0,0,SYNTHETIC_DATA_SET,42
2025-06-22,bank_001,Kanpur,AB+,0.979381443298969,6,6,0,12.285714285714286,14.571428571428571,0.979381443298969,-2.2857142857142847,0,SYNTHETIC_DATA_SET,42
2024-01-04,bank_001,Kanpur,AB-,0.6309523809523809,3,1,0,15.0,13.0,0.5674603174603176,2.0,0,SYNTHETIC_DATA_SET,42
2024-01-05,bank_001,Kanpur,AB-,0.6666666666666666,4,1,0,12.5,13.25,0.5833333333333334,-0.75,0,SYNTHETIC_DATA_SET,42
2024-01-06,bank_001,Kanpur,AB-,0.5952380952380952,5,1,0,12.4,13.6,0.6,-1.1999999999999993,0,SYNTHETIC_DATA_SET,42
2024-01-07,bank_001,Kanpur,AB-,0.6785714285714286,6,1,0,12.0,12.0,0.5992063492063492,0.0,0,SYNTHETIC_DATA_SET,42
2024-01-08,bank_001,Kanpur,AB-,0.6904761904761905,0,1,0,10.857142857142858,12.0,0.6105442176870748,-1.1428571428571423,0,SYNTHETIC_DATA_SET,42
2024-01-09,bank_001,Kanpur,AB-,0.5714285714285714,1,1,1,9.571428571428571,11.0,0.619047619047619,-1.4285714285714288,0,SYNTHETIC_DATA_SET,42
2024-01-10,bank_001,Kanpur,AB-,0.5952380952380952,2,1,0,10.571428571428571,12.142857142857142,0.6258503401360545,-1.5714285714285712,0,SYNTHETIC_DATA_SET,42
2024-01-11,bank_001,Kanpur,AB-,0.8333333333333334,3,1,0,10.0,11.428571428571429,0.6326530612244898,-1.4285714285714288,0,SYNTHETIC_DATA_SET,42
2024-01-12,bank_001,Kanpur,AB-,0.9404761904761904,4,1,0,10.142857142857142,13.142857142857142,0.66156462585034,-3.0,0,SYNTHETIC_DATA_SET,42
2024-01-13,bank_001,Kanpur,AB-,0.9523809523809524,5,1,0,9.0,13.142857142857142,0.7006802721088435,-4.142857142857142,0,SYNTHETIC_DATA_SET,42
2024-01-14,bank_001,Kanpur,AB-,0.9761904761904762,6,1,0,9.142857142857142,14.285714285714286,0.7517006802721088,-5.142857142857144,0,SYNTHETIC_DATA_SET,42
2024-01-15,bank_001,Kanpur,AB-,1.0,0,1,0,10.428571428571429,14.714285714285714,0.7942176870748299,-4.285714285714285,0,SYNTHETIC_DATA_SET,42
2024-01-16,bank_001,Kanpur,AB-,1.0,1,1,0,10.428571428571429,15.571428571428571,0.8384353741496599,-5.142857142857142,0,SYNTHETIC_DATA_SET,42
2024-01-17,bank_001,Kanpur,AB-,0.9523809523809524,2,1,0,7.714285714285714,14.571428571428571,0.8996598639455782,-6.857142857142857,0,SYNTHETIC_DATA_SET,42
2024-01-18,bank_001,Kanpur,AB-,0.9404761904761904,3,1,0,7.857142857142857,14.285714285714286,0.9506802721088436,-6.42857142857143,0,SYNTHETIC_DATA_SET,42
2024-01-19,bank_001,Kanpur,AB-,1.0,4,1,0,7.714285714285714,11.428571428571429,0.9659863945578232,-3.7142857142857135,0,SYNTHETIC_DATA_SET,42
2024-01-20,bank_001,Kanpur,AB-,0.9523809523809524,5,1,0,7.285714285714286,11.285714285714286,0.9744897959183672,-4.000000000000001,0,SYNTHETIC_DATA_SET,42
2024-01-21,bank_001,Kanpur,AB-,0.988095238095238,6,1,0,7.142857142857143,10.428571428571429,0.9744897959183676,-3.2857142857142856,0,SYNTHETIC_DATA_SET,42
2024-01-22,bank_001,Kanpur,AB-,1.0,0,1,0,6.285714285714286,10.0,0.9761904761904764,-3.7142857142857135,0,SYNTHETIC_DATA_SET,42
2024-01-23,bank_001,Kanpur,AB-,1.0,1,1,0,6.857142857142857,10.285714285714286,0.9761904761904764,-3.4285714285714297,0,SYNTHETIC_DATA_SET,42
2024-01-24,bank_001,Kanpur,AB-,0.9285714285714286,2,1,0,7.0,11.571428571428571,0.9761904761904764,-4.571428571428571,0,SYNTHETIC_DATA_SET,42
2024-01-25,bank_001,Kanpur,AB-,1.0,3,1,0,7.0,11.285714285714286,0.9727891156462584,-4.285714285714287,0,SYNTHETIC_DATA_SET,42
2024-01-26,bank_001,Kanpur,AB-,1.0,4,1,0,6.714285714285714,12.142857142857142,0.9812925170068026,-5.428571428571428,0,SYNTHETIC_DATA_SET,42
2024-01-27,bank_001,Kanpur,AB-,0.988095238095238,5,1,0,7.285714285714286,11.714285714285714,0.9812925170068026,-4.428571428571428,0,SYNTHETIC_DATA_SET,42
2024-01-28,bank_001,Kanpur,AB-,0.9523809523809524,6,1,0,7.857142857142857,12.714285714285714,0.9863945578231292,-4.857142857142857,0,SYNTHETIC_DATA_SET,42
2024-01-29,bank_001,Kanpur,AB-,1.0,0,1,0,8.428571428571429,12.142857142857142,0.9812925170068026,-3.7142857142857135,0,SYNTHETIC_DATA_SET,42
2024-01-30,bank_001,Kanpur,AB-,1.0,1,1,0,7.571428571428571,12.0,0.9812925170068026,-4.428571428571429,0,SYNTHETIC_DATA_SET,42
2024-01-31,bank_001,Kanpur,AB-,0.9761904761904762,2,1,0,8.0,11.428571428571429,0.9812925170068026,-3.428571428571429,0,SYNTHETIC_DATA_SET,42
2024-02-01,bank_001,Kanpur,AB-,1.0,3,2,0,8.571428571428571,12.285714285714286,0.988095238095238,-3.7142857142857153,0,SYNTHETIC_DATA_SET,42
2024-02-02,bank_001,Kanpur,AB-,1.0,4,2,0,9.0,12.142857142857142,0.988095238095238,-3.1428571428571423,0,SYNTHETIC_DATA_SET,42
2024-02-03,bank_001,Kanpur,AB-,0.9404761904761904,5,2,0,9.571428571428571,12.285714285714286,0.988095238095238,-2.7142857142857157,0,SYNTHETIC_DATA_SET,42
2024-02-04,bank_001,Kanpur,AB-,0.9166666666666666,6,2,0,8.857142857142858,11.285714285714286,0.9812925170068026,-2.428571428571429,0,SYNTHETIC_DATA_SET,42
2024-02-05,bank_001,Kanpur,AB-,1.0,0,2,0,8.714285714285714,11.428571428571429,0.9761904761904762,-2.7142857142857157,0,SYNTHETIC_DATA_SET,42
2024-02-06,bank_001,Kanpur,AB-,1.0,1,2,0,8.571428571428571,11.428571428571429,0.9761904761904762,-2.8571428571428577,0,SYNTHETIC_DATA_SET,42
2024-02-07,bank_001,Kanpur,AB-,1.0,2,2,0,7.714285714285714,10.857142857142858,0.9761904761904762,-3.1428571428571432,0,SYNTHETIC_DATA_SET,42
2024-02-08,bank_001,Kanpur,AB-,0.9047619047619048,3,2,0,7.0,10.714285714285714,0.979591836734694,-3.7142857142857135,0,SYNTHETIC_DATA_SET,42
2024-02-09,bank_001,Kanpur,AB-,0.9166666666666666,4,2,0,8.285714285714286,10.571428571428571,0.9659863945578232,-2.2857142857142847,0,SYNTHETIC_DATA_SET,42
2024-02-10,bank_001,Kanpur,AB-,0.9047619047619048,5,2,0,8.571428571428571,10.571428571428571,0.9540816326530612,-2.0,0,SYNTHETIC_DATA_SET,42
